red_4_month,red_5_month,red_6_month,red_8_month,red_9_month,id,elevation_contour,district_name,soil_name,productivity
0.014,0.057,0.08133333333333334,0.037,0.032,19341,2322,23,30,5.034
0.042,0.14100000000000001,0.296,0.233,0.14300000000000002,19344,2473,5,1,0.0
0.049,0.20099999999999998,0.27166666666666667,0.12,0.105,19346,2322,23,30,5.034
0.025,0.135,0.19,0.1,0.079,19351,2897,19,36,1.914
,,,,,19354,2473,5,4,0.0
0.029,0.096,0.19,0.154,0.108,19358,2477,5,4,0.0
,0.209,0.419,0.28200000000000003,0.213,19360,2523,5,4,0.0
-0.014,0.089,0.18,0.126,0.106,19361,2482,5,4,0.0
0.008,0.036000000000000004,0.069,0.042,0.03,19366,2605,5,10,2.6
,0.23500000000000001,0.498,0.316,0.245,19367,2523,5,4,0.0
0.027,0.153,0.254,0.152,0.127,19372,2543,23,36,1.72
-0.024,0.17,0.34700000000000003,0.262,0.192,19373,2531,23,36,1.72
,0.08,,,0.06,19374,2717,19,7,1.3
,0.178,0.323,0.221,0.159,19375,2610,5,10,2.6
,0.209,0.444,0.279,0.2,19376,2543,5,4,0.0
0.012,0.215,0.388,0.277,0.193,19379,2493,5,4,0.0
0.019,0.094,0.162,0.092,0.078,19381,2531,23,36,1.72
,,0.309,0.194,0.132,19382,2413,23,36,1.72
0.009000000000000001,,,,,19383,2536,5,10,2.0
0.011,0.025,0.035,0.025,0.022,19384,2458,5,1,1.2
-0.012,0.055,0.112,0.08,0.061,19385,2543,5,4,20.3
,0.076,0.125,0.275,0.10400000000000001,19388,2493,5,4,0.0
0.04,0.158,0.33,0.244,0.153,19392,2475,5,1,0.0
0.04,0.11900000000000001,0.1725,0.085,0.069,19394,2718,19,7,2.553
0.001,0.005,0.009000000000000001,0.006,0.005,19395,2573,5,10,2.0
,,0.422,,0.184,19398,2490,5,4,0.0
-0.008,0.016,0.0345,0.022,0.019,19400,2720,19,7,1.3
,0.093,0.20700000000000002,0.151,0.114,19401,2570,5,4,1.9
,0.135,0.26,0.171,0.135,19402,2490,5,4,1.9
-0.03,0.054,0.0995,0.07200000000000001,0.056,19403,2724,19,7,1.3
0.018000000000000002,0.048,0.077,0.044,0.034,19404,2742,19,7,2.553
,,,0.201,0.136,19405,3000,19,36,3.0
0.052000000000000005,0.0565,0.10500000000000001,0.2255,0.125,19406,3000,19,36,3.0
0.023,0.094,0.1565,0.106,0.08,19407,3000,19,36,3.0
0.026000000000000002,0.063,,0.129,0.08449999999999999,19408,3000,19,36,3.0
-0.011,,0.115,0.095,0.075,19409,2536,5,4,1.9
,0.09,0.224,0.182,0.155,19410,2599,5,4,1.9
0.006,0.081,0.154,0.254,0.109,19413,2487,5,1,0.0
0.074,,,,,19415,2470,5,1,1.2
,0.003,,,0.004,19416,2572,5,10,2.0
-0.004,0.044,0.07100000000000001,0.055,0.04,19421,2605,5,10,2.0
0.005,0.016,0.024,0.016,0.013000000000000001,19422,2764,19,6,2.553
0.048,0.17200000000000001,0.2405,0.109,0.08700000000000001,19423,2733,19,7,2.553
,0.251,0.491,,,19426,2497,5,4,0.0
-0.011,0.084,0.148,0.106,0.077,19432,2602,5,10,2.0
0.032,0.107,,,0.055,19433,2755,19,6,2.553
0.069,0.21,0.372,0.252,0.192,19434,2168,23,10,1.856
0.026000000000000002,0.112,0.1765,0.111,0.079,19435,2766,19,6,2.553
,,,0.054,,19436,2168,23,10,1.856
,,,,0.023,19441,2639,5,10,2.0
-0.007,0.026000000000000002,0.043000000000000003,0.035,0.027,19442,2601,5,10,2.0
,0.136,0.262,0.321,0.171,19445,2500,5,4,0.0
,0.005,0.0085,,0.003,19447,2786,19,6,2.553
,0.046,0.084,0.067,0.049,19448,2601,5,10,2.0
,0.049,0.089,0.069,0.05,19449,2639,5,10,2.0
,0.2,0.4,0.323,0.23800000000000002,19452,2511,5,4,0.0
,0.074,0.13,0.166,0.137,19454,2701,5,36,2.813
-0.001,0.025,0.046,0.023,0.017,19455,2511,5,4,0.0
,0.154,0.22,0.222,0.181,19456,2657,5,36,2.0
,0.197,0.34800000000000003,0.197,0.153,19457,2511,5,4,0.0
0.023,0.023,0.051500000000000004,0.027500000000000004,0.037,19458,1847,12,8,0.6
,,,,0.22,19465,2524,5,4,0.0
0.023,0.029,0.058,0.0335,0.034,19466,1628,12,8,1.3
,,,0.125,0.0945,19467,2382,23,30,9.6
0.079,0.058,0.0995,0.11,0.0825,19468,2382,23,30,9.6
0.039,0.10550000000000001,0.15400000000000003,0.0845,0.08700000000000001,19469,2382,23,30,9.6
0.024,0.08,,0.064,0.058499999999999996,19470,2382,23,30,9.6
,,0.126,,0.083,19471,2623,5,10,3.9
,0.095,0.185,0.185,0.115,19474,2524,5,4,0.0
,0.154,0.233,0.195,0.14400000000000002,19476,2623,5,10,3.9
,0.182,0.297,0.261,0.211,19477,2623,5,10,3.9
,0.242,0.371,0.28200000000000003,0.188,19478,2623,5,10,3.9
0.024,0.093,0.148,0.073,0.063,19479,2424,23,30,4.755
0.02,0.08700000000000001,0.12833333333333333,0.073,0.057,19480,2361,23,30,9.6
,,,0.01,0.0075,19481,2375,23,30,9.6
0.006,0.0035,0.0085,0.0085,0.006,19482,2375,23,30,9.6
0.0045000000000000005,0.0155,0.015,0.009500000000000001,0.008,19483,2375,23,30,9.6
0.002,0.006,,0.004,0.003,19484,2375,23,30,9.6
,0.097,0.218,0.157,0.128,19487,2524,5,4,0.0
,,,0.128,0.129,19489,2524,23,30,4.755
0.07100000000000001,0.049,0.1185,0.098,0.105,19490,2524,23,30,4.755
0.017,0.123,0.189,0.109,0.093,19491,2524,23,30,4.755
0.03,,,0.068,0.061,19492,2524,23,30,4.755
0.017,0.077,0.123,0.067,0.057,19493,2549,23,30,4.755
0.106,0.25,0.3473333333333333,0.1915,0.17200000000000001,19494,2270,23,30,9.6
0.049,0.138,0.17466666666666666,0.075,0.066,19495,2270,23,30,9.6
0.098,0.314,0.39999999999999997,0.2095,0.1825,19496,2270,23,30,3.212
-0.022,0.227,0.395,0.231,0.151,19497,2409,23,36,3.124
0.016,0.056,0.06766666666666667,0.027,0.023,19498,2213,23,30,9.6
,0.12,0.215,0.312,0.23900000000000002,19501,2516,5,4,0.0
,0.196,,,0.211,19503,2620,5,10,3.9
,,,,,19504,2549,23,30,4.755
-0.011,0.232,0.41100000000000003,0.221,0.148,19505,2270,23,36,3.124
0.0595,0.20450000000000002,0.324,0.149,0.133,19506,2213,23,30,9.6
0.017,0.127,0.253,0.133,0.111,19509,2538,5,4,0.0
,,,0.526,0.275,19511,2571,5,4,0.0
0.148,0.092,0.645,0.624,0.428,19512,2571,5,4,0.0
,0.28400000000000003,0.542,0.406,0.2885,19513,2571,5,4,0.0
,0.34700000000000003,,0.384,,19514,2571,5,4,0.0
,0.14,0.3216666666666667,0.225,0.14400000000000002,19515,2616,23,30,4.755
,0.1955,0.3873333333333333,0.247,0.17200000000000001,19516,2616,23,30,4.755
-0.018000000000000002,0.125,,,0.105,19517,2437,23,36,3.124
,0.145,0.251,0.197,0.14300000000000002,19518,2627,5,10,3.9
,,,0.171,0.14200000000000002,19519,2580,23,30,4.755
-0.011,0.033,0.122,0.191,0.134,19520,2580,23,30,4.755
,0.089,0.164,0.116,0.082,19521,2580,23,30,4.755
0.004,,,0.098,0.037,19522,2580,23,30,4.755
,0.161,0.316,0.279,0.20500000000000002,19523,2640,5,10,3.9
,,0.0145,0.006,,19526,2216,23,30,9.6
,0.179,0.317,0.302,0.234,19528,2640,5,36,3.9
0.009000000000000001,0.037,0.053,,,19529,2294,23,30,1.8
,,0.146,,,19530,2755,5,22,2.6
-0.001,0.039,0.064,0.061,0.055,19531,2656,5,36,2.6
,0.17500000000000002,0.362,0.244,0.17,19532,2548,5,4,2.7
,0.218,,,,19533,2705,5,22,2.6
,0.17400000000000002,0.522,0.387,0.23500000000000001,19534,2548,5,4,2.7
,0.25,0.34800000000000003,0.325,0.241,19535,2674,5,36,2.6
,0.182,0.34400000000000003,,0.168,19536,2665,23,30,0.0
0.074,0.242,0.32,0.156,,19537,2222,23,30,9.6
,,,0.032,0.029,19538,2294,23,30,1.8
0.021,0.01,0.018000000000000002,0.027,0.021,19539,2294,23,30,1.8
0.01,0.029,0.035,0.021,0.019,19540,2294,23,30,1.8
0.005,,,0.014,0.004,19541,2294,23,30,1.8
-0.004,0.02,0.033,0.023,0.019,19542,2640,5,10,2.6
,0.075,0.16566666666666666,0.126,0.082,19543,2604,23,30,0.0
,0.314,0.466,0.381,0.331,19544,2680,5,36,2.6
,0.2,0.44933333333333336,0.331,0.20700000000000002,19545,2615,23,30,0.0
-0.005,0.061,0.097,0.064,0.051000000000000004,19546,2583,5,10,2.6
,,,0.2995,0.2085,19547,2551,23,30,0.0
0.14100000000000001,0.113,0.2805,0.27466666666666667,0.22066666666666668,19548,2551,23,30,0.0
0.014,0.264,0.3583333333333334,0.244,0.191,19549,2551,23,30,0.0
0.053,0.10500000000000001,,0.1605,0.14250000000000002,19550,2551,23,30,0.0
-0.001,0.015,0.02,0.016,0.011,19551,2569,5,10,2.6
-0.003,0.017,0.026000000000000002,0.02,0.016,19552,2602,5,10,2.6
,0.083,0.247,0.183,0.106,19553,2540,5,4,2.7
-0.006,0.027,0.051,0.04,0.025,19556,2561,23,30,1.259
-0.002,0.02,0.03,0.026000000000000002,0.02,19558,2641,5,36,2.6
,0.171,0.37233333333333335,0.301,0.189,19559,2615,23,30,0.0
,0.151,0.2886666666666667,0.232,0.151,19562,2486,23,30,1.259
,,,0.305,0.254,19564,2531,23,30,2.512
-0.005,0.055,0.2915,0.34800000000000003,0.246,19565,2531,23,30,2.512
,0.138,0.271,0.21,0.14100000000000001,19566,2531,23,30,2.512
0.011,,,0.193,0.07200000000000001,19567,2531,23,30,2.512
,,,0.171,,19568,2622,5,10,2.6
0.027,0.035,0.067,0.054,0.049,19569,1910,32,10,1.6
,,,,0.158,19576,2545,5,4,0.0
,,,0.438,0.2565,19578,2484,23,30,1.259
0.11,0.099,0.4275,0.39866666666666667,0.273,19579,2484,23,30,1.259
,0.228,0.41500000000000004,0.305,0.209,19580,2484,23,30,1.259
0.021,0.176,,0.255,0.1375,19581,2484,23,30,1.259
,,,0.233,0.15,19582,2531,23,30,2.512
-0.003,0.015,,,,19583,2571,5,4,2.7
,0.101,0.171,0.125,0.091,19584,2620,5,10,2.6
,0.047,0.05766666666666667,0.038,0.028,19585,2413,23,30,0.0
,,,0.289,0.211,19586,2469,23,30,2.512
0.009000000000000001,0.051000000000000004,0.216,0.309,0.213,19587,2469,23,30,2.512
,0.162,0.332,0.225,0.14750000000000002,19588,2469,23,30,2.512
0.018000000000000002,,,0.169,0.058,19589,2469,23,30,2.512
0.025,0.11,0.18000000000000002,0.1,0.081,19590,2405,23,30,2.512
0.017,0.124,0.21466666666666667,0.135,0.101,19591,2405,23,30,2.512
,0.217,0.41,0.269,0.17300000000000001,19592,2480,23,30,2.512
,0.18,0.218,0.314,0.23600000000000002,19593,3027,5,22,1.331
0.025,0.161,0.252,0.126,0.094,19594,2376,23,36,3.124
,0.1,0.168,0.115,0.082,19595,2670,5,10,11.5
0.012,0.023,0.0555,0.045,0.039,19596,2250,32,10,1.6
0.014,0.125,0.198,0.124,0.101,19597,2376,23,36,3.124
0.011,0.193,0.293,0.156,0.107,19598,2267,23,36,2.9
,0.076,0.154,0.199,0.131,19599,3071,5,22,1.331
0.01,,0.299,,0.169,19600,2452,23,36,3.124
,0.187,0.2585,0.14,0.10400000000000001,19601,2861,19,6,1.424
0.019,0.21,0.299,0.156,0.125,19602,2851,19,6,1.424
0.046,0.098,0.14450000000000002,0.138,0.136,19603,1619,32,46,1.9
,0.11900000000000001,0.179,0.094,0.075,19608,2907,19,6,1.424
,0.16,0.307,0.22,0.155,19609,2563,5,4,3.1
0.038,0.095,0.153,0.10300000000000001,0.154,19610,1622,12,8,1.3
-0.01,0.13,0.243,0.156,0.107,19611,2507,23,36,2.9
0.035,0.047,0.07600000000000001,0.049,0.057,19612,1631,12,8,1.3
-0.021,0.168,0.297,0.186,0.12,19613,2361,23,36,2.9
-0.004,0.16,0.25,0.155,0.10400000000000001,19614,2356,23,36,2.9
0.021,0.019,0.033,0.027,0.025,19615,1882,12,8,1.6
,,,0.161,0.121,19616,2389,23,30,3.212
0.063,0.038,0.098,0.252,0.113,19617,2389,23,30,3.212
0.01,0.093,0.17200000000000001,0.116,0.07200000000000001,19618,2389,23,30,3.212
0.018000000000000002,,,0.162,0.068,19619,2389,23,30,3.212
0.034,0.035,0.086,0.052500000000000005,0.047,19620,1621,12,8,6.2
,,,0.216,0.168,19621,2371,23,30,3.212
0.069,0.04,0.14300000000000002,0.23600000000000002,0.168,19622,2371,23,30,3.212
0.032,0.135,0.181,0.146,0.11,19623,2371,23,30,3.212
0.019,,,0.156,0.093,19624,2371,23,30,3.212
,,,0.299,0.222,19629,2335,23,30,4.2
0.098,0.054,0.23900000000000002,0.333,0.244,19630,2335,23,30,4.2
0.054,0.2,0.28,0.167,0.147,19631,2335,23,30,4.2
0.027,,,0.234,0.14200000000000002,19632,2335,23,30,4.2
-0.022,0.195,0.372,0.215,0.147,19633,2464,23,30,8.9
,,,0.089,0.1,19638,2406,23,30,4.2
0.051000000000000004,0.045,0.077,0.077,0.077,19639,2406,23,30,4.2
0.03,0.10400000000000001,0.14,0.076,0.064,19640,2406,23,30,4.2
0.026000000000000002,,,0.055,0.056,19641,2406,23,30,4.2
0.089,0.163,0.2695,0.14900000000000002,0.17400000000000002,19642,1615,12,8,6.2
-0.006,0.038,0.057,0.044,0.035,19643,2503,23,30,9.6
,,,,0.128,19644,2464,23,30,8.9
,,,0.12,0.117,19645,2476,23,30,3.212
0.064,0.039,0.08600000000000001,0.108,0.093,19646,2476,23,30,3.212
0.024,0.112,0.162,0.091,0.073,19647,2476,23,30,3.212
0.021,,,0.062,0.057,19648,2476,23,30,3.212
,0.166,0.23500000000000001,0.17200000000000001,0.132,19649,2503,23,30,9.6
,0.195,0.393,0.247,0.157,19650,2464,23,30,8.9
,0.167,0.254,0.157,0.117,19651,2518,23,30,9.6
,,,0.215,0.226,19652,2315,23,30,4.2
0.123,0.066,0.146,0.168,0.152,19653,2315,23,30,4.2
0.068,0.203,0.227,0.14,0.12,19654,2315,23,30,4.2
0.038,,,0.10400000000000001,0.101,19655,2315,23,30,4.2
,,,0.04,0.035,19656,2552,23,30,8.9
0.0,0.007,0.032,0.045,0.035,19657,2552,23,30,8.9
-0.004,0.019,0.039,0.028,0.02,19658,2552,23,30,8.9
0.001,,,0.025,0.011,19659,2552,23,30,8.9
,,,0.353,0.297,19660,2575,23,30,3.212
0.04,0.069,0.264,0.38,0.269,19661,2575,23,30,3.212
,0.181,0.34900000000000003,0.242,0.165,19662,2575,23,30,3.212
0.021,,,0.20500000000000002,0.125,19663,2575,23,30,3.212
0.0,0.043000000000000003,0.07,0.04,0.03,19664,2518,23,30,9.6
-0.01,0.055,0.111,0.075,0.053,19665,2565,23,30,8.9
,0.189,0.299,0.17400000000000002,0.135,19666,2854,19,6,2.5
,,0.146,0.097,,19667,2552,23,30,8.9
,,,0.158,0.134,19668,2632,23,30,8.9
0.0,0.027,0.106,0.182,0.145,19669,2632,23,30,8.9
-0.008,0.068,0.126,0.112,0.083,19670,2632,23,30,8.9
0.006,,,0.105,0.021,19671,2632,23,30,8.9
,,,0.134,0.125,19672,2550,23,30,9.6
0.043000000000000003,0.029,0.097,0.155,0.112,19673,2550,23,30,9.6
,0.091,0.149,0.094,0.063,19674,2550,23,30,9.6
0.005,,,0.085,0.021,19675,2550,23,30,9.6
,0.099,0.201,0.157,0.10300000000000001,19676,2615,23,30,9.6
,,,0.47500000000000003,0.389,19677,2600,23,30,9.6
0.007,0.085,0.34900000000000003,0.5640000000000001,0.41600000000000004,19678,2600,23,30,9.6
,0.216,0.329,0.301,0.20700000000000002,19679,2600,23,30,9.6
0.019,,,0.28700000000000003,0.048,19680,2600,23,30,9.6
,,,,,19681,2671,23,30,9.6
,,0.261,,,19682,2600,23,30,9.6
,0.046,0.121,0.08,0.052000000000000005,19683,2624,23,30,8.9
0.0,0.0,0.0,0.0,0.0,19684,2600,23,30,9.6
,0.113,0.261,0.189,0.125,19685,2588,23,30,8.9
,,,0.20400000000000001,0.171,19686,2496,23,30,3.212
0.019,0.035,0.159,0.223,0.16,19687,2496,23,30,3.212
-0.002,0.107,0.192,0.137,0.094,19688,2496,23,30,3.212
0.009000000000000001,,,0.122,0.07100000000000001,19689,2496,23,30,3.212
,,,0.109,0.105,19690,2713,23,36,9.6
0.037,0.035,0.094,0.025,0.092,19691,2713,23,36,9.6
-0.008,0.099,0.11,0.043000000000000003,0.067,19692,2713,23,36,9.6
0.012,,,0.061,0.022,19693,2713,23,36,9.6
,0.099,0.23500000000000001,0.165,0.106,19694,2681,23,36,9.6
,,0.122,,,19695,2588,23,30,8.9
,0.20500000000000002,0.254,0.34800000000000003,0.228,19696,2628,23,30,9.6
0.031,0.11900000000000001,0.161,0.075,0.063,19697,2300,23,30,4.2
,0.041,0.074,0.012,0.036000000000000004,19698,2750,23,36,9.6
0.055,0.097,0.195,0.176,0.155,19699,1615,12,8,9.6
,0.195,0.352,0.277,0.2,19700,2615,23,30,9.6
,0.131,0.183,0.093,0.10400000000000001,19701,2750,23,36,9.6
,0.108,0.183,0.047,0.115,19702,2754,23,36,9.6
,,,0.129,0.11,19703,2745,23,36,9.6
-0.003,0.022,0.106,0.031,0.12,19704,2745,23,36,9.6
,0.05,0.115,0.055,0.061,19705,2745,23,36,9.6
0.0,,,0.092,0.019,19706,2745,23,36,9.6
,0.134,0.15,0.07200000000000001,0.107,19707,2750,23,36,9.6
,,0.21,,,19708,2750,23,36,9.6
,,0.316,0.163,0.128,19709,2395,23,30,4.2
-0.018000000000000002,0.07,0.112,0.022,0.063,19710,2750,23,36,9.6
,,,0.487,0.42,19711,2554,23,30,9.6
0.01,0.092,0.398,0.56,0.394,19712,2554,23,30,9.6
,0.23500000000000001,0.326,0.335,0.225,19713,2554,23,30,9.6
0.019,,,0.28200000000000003,,19714,2554,23,30,9.6
,0.232,0.335,0.307,0.203,19715,2524,23,30,9.6
,0.155,0.199,0.199,0.135,19716,2562,23,30,9.6
,,,0.146,0.138,19717,2490,23,30,9.6
0.064,0.036000000000000004,0.13,0.137,0.116,19718,2490,23,30,9.6
-0.018000000000000002,0.115,0.132,0.114,0.085,19719,2490,23,30,9.6
0.013000000000000001,,,0.083,0.025,19720,2490,23,30,9.6
0.012,0.014,0.009000000000000001,0.025,0.021,19721,1865,12,8,1.4
,0.203,,,0.214,19722,2801,23,36,9.6
,,,0.217,0.185,19723,3469,19,26,2.123
,0.013000000000000001,0.097,,0.179,19724,3469,19,26,2.123
,0.036000000000000004,0.188,0.152,0.108,19725,3469,19,26,2.123
,,,0.165,0.059000000000000004,19726,3469,19,26,2.123
,,,0.223,0.195,19731,2680,23,36,9.6
0.017,0.043000000000000003,0.195,0.198,0.20500000000000002,19732,2680,23,36,9.6
,0.112,0.193,0.068,0.117,19733,2680,23,36,9.6
0.007,,,0.155,,19734,2680,23,36,9.6
,,,0.10200000000000001,0.096,19739,2771,23,36,9.6
0.027,0.035,0.08700000000000001,0.091,0.085,19740,2771,23,36,9.6
0.007,0.078,0.133,0.053,0.069,19741,2771,23,36,9.6
0.009000000000000001,,,0.06,0.022,19742,2771,23,36,9.6
,0.153,0.34700000000000003,,0.158,19743,2675,23,36,9.6
,,,0.319,0.261,19744,2663,23,36,9.6
0.006,0.052000000000000005,0.241,,0.275,19745,2663,23,36,9.6
,0.133,0.166,,0.151,19746,2663,23,36,9.6
0.011,,,0.209,0.031,19747,2663,23,36,9.6
0.03,0.028,0.044,0.035,0.034,19748,1723,12,8,0.2
0.039,0.037,,,,19749,1666,12,8,0.306
0.019,0.039,0.073,0.064,0.057,19750,1614,12,8,6.8
,,,0.47400000000000003,0.399,19751,2602,23,30,9.6
0.004,0.081,0.363,,0.428,19752,2602,23,30,9.6
,0.198,0.371,,0.233,19753,2602,23,30,9.6
0.012,,,0.326,0.139,19754,2602,23,30,9.6
,,,0.033,0.033,19755,2390,23,30,1.77
0.019,0.01,0.023,0.025,0.022,19756,2390,23,30,1.77
0.01,0.032,0.026000000000000002,0.022,0.018000000000000002,19757,2390,23,30,1.77
0.003,,,0.015,0.012,19758,2390,23,30,1.77
,,,0.126,0.124,19759,2475,23,30,1.77
0.064,0.041,0.10200000000000001,0.095,0.091,19760,2475,23,30,1.77
0.016,0.115,0.096,0.097,0.077,19761,2475,23,30,1.77
0.012,,,0.059000000000000004,,19762,2475,23,30,1.77
,0.195,0.37,0.2,0.20500000000000002,19763,2542,23,30,9.6
,,,0.281,0.245,19764,2421,23,30,1.77
0.032,0.06,0.23800000000000002,0.131,0.224,19765,2421,23,30,1.77
,0.154,0.188,0.201,0.133,19766,2421,23,30,1.77
0.014,,,0.167,0.107,19767,2421,23,30,1.77
,,,0.061,0.057,19768,2421,23,30,1.77
0.027,0.016,0.052000000000000005,0.013000000000000001,0.049,19769,2421,23,30,1.77
-0.008,0.048,0.04,0.045,0.033,19770,2421,23,30,1.77
0.004,,,0.033,0.026000000000000002,19771,2421,23,30,1.77
0.02,0.063,0.065,0.07100000000000001,0.053,19772,2902,19,7,1.5
,0.068,0.147,0.124,0.093,19775,2520,23,30,9.6
,,,0.145,0.14100000000000001,19777,2468,23,30,1.77
0.082,0.043000000000000003,0.10200000000000001,,0.109,19778,2468,23,30,1.77
0.037,0.135,0.181,0.101,0.08,19779,2468,23,30,1.77
0.012,,,0.07100000000000001,0.051000000000000004,19780,2468,23,30,1.77
,,0.23600000000000002,0.184,,19781,2918,19,7,1.5
,0.202,0.398,0.302,0.202,19782,2514,23,30,1.77
,,,0.029,0.027,19783,2289,23,10,2.5
0.009000000000000001,0.005,0.007,0.021,0.017,19784,2289,23,10,2.5
0.003,0.013000000000000001,0.015,0.015,0.013000000000000001,19785,2289,23,10,2.5
0.002,,,0.011,0.01,19786,2289,23,10,2.5
,,,0.047,0.046,19787,2363,23,30,1.77
0.02,0.013000000000000001,0.034,0.012,0.033,19788,2363,23,30,1.77
0.009000000000000001,0.037,0.032,0.034,0.027,19789,2363,23,30,1.77
0.002,,,0.021,0.017,19790,2363,23,30,1.77
0.007,0.03,0.046,0.078,0.064,19791,2916,19,7,1.5
,,,0.275,0.23600000000000002,19792,2496,23,30,1.77
-0.01,0.052000000000000005,0.188,,0.243,19793,2496,23,30,1.77
,0.13,0.23600000000000002,0.187,0.121,19794,2496,23,30,1.77
0.007,,,0.161,0.099,19795,2496,23,30,1.77
,,,0.146,0.153,19796,2360,23,30,1.77
0.081,0.069,0.112,0.137,0.117,19797,2360,23,30,1.77
0.047,0.157,0.147,0.11900000000000001,0.1,19798,2360,23,30,1.77
0.019,,,0.081,0.093,19799,2360,23,30,1.77
0.054,0.123,0.165,0.161,0.131,19800,2304,23,10,2.5
,,,0.219,0.177,19801,3102,19,26,2.123
0.045,0.037,,0.23500000000000001,0.188,19802,3102,19,26,2.123
,0.07100000000000001,0.112,0.133,0.097,19803,3102,19,26,2.123
,,,0.139,0.08,19804,3102,19,26,2.123
,,0.009000000000000001,0.008,,19805,1638,12,8,0.6
0.032,0.121,0.177,0.152,0.112,19806,2941,19,7,1.5
0.02,0.022,0.028,0.026000000000000002,0.025,19807,1615,12,8,1.6
0.0,0.013000000000000001,0.025,0.015,0.012,19808,2326,23,10,2.5
-0.007,,0.101,,,19809,2963,19,6,1.5
0.02,0.025,0.051000000000000004,0.064,0.053,19810,1901,32,58,2.2
,,,0.196,0.189,19811,2425,23,30,1.77
0.085,0.06,0.154,,0.15,19812,2425,23,30,1.77
0.016,0.148,0.217,0.146,0.114,19813,2425,23,30,1.77
0.017,,,0.096,0.067,19814,2425,23,30,1.77
0.029,0.027,0.041,0.031,0.033,19815,1740,12,8,1.6
,,0.015,0.028,,19816,2976,19,36,4.7
0.038,0.167,0.132,0.107,0.091,19817,2343,23,30,2.8
0.0,0.068,0.059000000000000004,0.063,0.047,19818,2960,19,6,1.5
,0.14100000000000001,0.258,0.197,0.14200000000000002,19819,2983,19,6,1.5
,,,0.044,0.039,19820,2552,23,30,3.4
0.017,0.01,0.033,-0.001,0.035,19821,2552,23,30,3.4
-0.007,0.03,0.051000000000000004,0.03,0.024,19822,2552,23,30,3.4
0.002,,,0.022,0.006,19823,2552,23,30,3.4
0.001,0.167,0.233,0.123,0.098,19824,2406,23,30,2.8
0.026000000000000002,0.14,0.18,0.1,0.083,19825,2406,23,30,2.8
0.05,0.176,0.23,0.122,0.106,19826,2312,23,10,2.8
0.01,0.203,0.306,0.183,0.147,19827,2423,23,30,2.8
,,,0.228,0.214,19828,2496,23,30,7.632
0.07200000000000001,0.065,0.164,,0.171,19829,2496,23,30,7.632
,0.16,0.244,0.155,0.123,19830,2496,23,30,7.632
0.012,,,0.105,,19831,2496,23,30,7.632
0.022,0.052000000000000005,0.096,0.078,0.073,19832,1605,12,46,1.6
-0.005,0.065,0.083,0.054,0.039,19833,2423,23,30,2.8
0.002,0.037,0.031,0.049,0.035,19834,3105,19,36,4.7
,,,0.068,0.067,19835,2496,23,30,7.632
0.031,0.023,0.052000000000000005,0.021,0.049,19836,2496,23,30,7.632
-0.007,0.058,0.08600000000000001,0.049,0.039,19837,2496,23,30,7.632
0.005,,,0.033,0.011,19838,2496,23,30,7.632
,,,0.044,0.041,19839,2501,23,30,7.632
0.008,0.012,0.034,0.01,0.035,19840,2501,23,30,7.632
-0.008,0.032,0.05,0.029,0.022,19841,2501,23,30,7.632
0.003,,,0.023,0.003,19842,2501,23,30,7.632
0.001,0.079,0.10300000000000001,0.092,0.068,19843,3054,19,36,4.7
,,,0.149,0.11900000000000001,19844,2435,23,30,2.8
0.002,,0.009000000000000001,0.011,,19845,1735,32,8,1.4
,0.088,0.20700000000000002,0.14200000000000002,0.099,19846,2589,23,36,2.615
,0.20800000000000002,0.448,0.31,0.209,19847,2589,23,36,2.615
,0.133,,0.218,0.14,19848,2589,23,36,2.615
0.046,0.07,0.11800000000000001,0.125,0.11800000000000001,19849,1625,32,46,1.1
,0.088,0.223,0.156,0.098,19850,2597,23,36,2.615
,0.164,0.34600000000000003,0.234,0.15,19851,2407,23,36,4.226
0.004,0.009000000000000001,0.012,0.013000000000000001,0.013000000000000001,19852,1621,12,46,1.6
,0.127,,,,19853,2445,23,36,0.0
0.045,0.186,0.259,0.131,0.114,19854,2390,23,10,2.727
0.038,0.08600000000000001,0.152,0.14400000000000002,0.139,19859,1604,12,46,1.4
-0.003,0.199,0.303,0.166,0.126,19864,2542,23,36,1.547
,,0.417,,0.182,19865,2542,23,36,1.547
0.042,0.054,0.091,0.121,0.112,19866,1945,32,10,1.6
0.012,0.162,,0.197,0.14200000000000002,19867,2326,23,37,3.1
0.002,0.10300000000000001,0.091,0.149,0.114,19868,2326,23,37,3.1
,0.055,0.116,0.082,0.054,19869,2526,23,36,1.547
0.057,0.133,0.215,0.219,0.19,19870,1639,32,8,1.1
,0.271,0.248,,,19871,2326,23,37,3.1
,,0.251,,,19872,2629,23,37,2.727
0.114,0.25,,0.276,0.23900000000000002,19873,2338,23,37,3.1
0.036000000000000004,,,,,19874,2343,23,37,3.1
0.009000000000000001,0.039,0.022,0.062,0.053,19875,2338,23,37,3.1
,0.14,0.31,0.224,0.167,19876,2584,23,37,2.727
-0.002,0.049,0.042,0.049,0.036000000000000004,19877,2396,23,37,3.1
0.013000000000000001,0.063,0.095,0.073,0.066,19878,2463,23,37,1.4
,0.074,,0.16,0.10300000000000001,19879,2408,23,37,1.924
,,,0.295,0.162,19880,2414,23,36,1.924
0.063,0.044,0.189,,0.157,19881,2414,23,36,1.924
